IFIH1	1.21E-19	2.72E-16
SPDEF	1.34E-19	3.00E-16
TRGC2	1.55E-19	3.47E-16
BIRC3	1.64E-19	3.66E-16
KMO	2.80E-19	6.27E-16
SERHL2	2.94E-19	6.58E-16
DBI	3.17E-19	7.08E-16
ADAMDEC1	3.44E-19	7.69E-16
RTP4	3.60E-19	8.06E-16
BLVRB	4.68E-19	1.05E-15
SCRG1	7.05E-19	1.58E-15
GGTLC3	7.97E-19	1.78E-15
HCP5	8.72E-19	1.95E-15
HGD	1.03E-18	2.30E-15
CASP1	1.71E-18	3.82E-15
CROT	2.19E-18	4.90E-15
UGDH	2.22E-18	4.97E-15
APOL6	2.25E-18	5.02E-15
UGT2B28	2.61E-18	5.83E-15
GGTLC1	2.66E-18	5.94E-15
XBP1	3.07E-18	6.86E-15
RARRES3	3.28E-18	7.34E-15
GCHFR	3.85E-18	8.60E-15
GALNT10	4.32E-18	9.67E-15
GZMB	4.61E-18	1.03E-14
DCXR	5.00E-18	1.12E-14
PDLIM1	6.41E-18	1.43E-14
TRGV9	6.73E-18	1.50E-14
ETNK2	6.91E-18	1.54E-14
TSC22D3	7.22E-18	1.61E-14
CADPS2	8.15E-18	1.82E-14
SMPDL3A	8.37E-18	1.87E-14
TBC1D9	1.09E-17	2.44E-14
TAPBP	1.11E-17	2.47E-14
AIM2	1.32E-17	2.95E-14
IGBP1	1.48E-17	3.30E-14
CPE	1.94E-17	4.33E-14
DUSP10	2.26E-17	5.05E-14
TMEM135	2.35E-17	5.26E-14
DALRD3	2.49E-17	5.57E-14
EPHB3	2.79E-17	6.24E-14
PLAC8	2.86E-17	6.39E-14
SELL	3.39E-17	7.58E-14
AZGP1	3.72E-17	8.32E-14
TARP	4.03E-17	9.01E-14
POU2AF1	4.59E-17	1.03E-13
KCNMA1	5.41E-17	1.21E-13
MGST2	5.44E-17	1.22E-13
SLC38A1	6.10E-17	1.36E-13
TRIM68	7.12E-17	1.59E-13
CNTNAP2	7.19E-17	1.61E-13
AGR2	7.38E-17	1.65E-13
CLCA2	8.38E-17	1.87E-13
MPHOSPH6	8.40E-17	1.88E-13
RNF103	8.81E-17	1.97E-13
IQGAP2	9.45E-17	2.11E-13
SCNN1A	1.00E-16	2.24E-13
TRPS1	1.00E-16	2.24E-13
C4orf18	1.00E-16	2.25E-13
RFX5	1.03E-16	2.31E-13
CECR1	1.06E-16	2.37E-13
SPRED2	1.19E-16	2.67E-13
TRIM36	1.34E-16	2.99E-13
RND1	1.48E-16	3.32E-13
XAF1	1.49E-16	3.32E-13
PIK3CD	1.56E-16	3.48E-13
C4orf31	1.63E-16	3.64E-13
ITM2A	1.84E-16	4.11E-13
HMGCS2	1.86E-16	4.16E-13
UBL3	1.86E-16	4.17E-13
ELOVL5	1.92E-16	4.30E-13
DDX60	1.94E-16	4.33E-13
OASL	2.05E-16	4.59E-13
HLA-A	2.05E-16	4.59E-13
G6PD	2.07E-16	4.63E-13
KIAA0644	2.22E-16	4.96E-13
USP18	2.42E-16	5.40E-13
IDH1	2.53E-16	5.66E-13
GNLY	2.63E-16	5.87E-13
GGCT	2.77E-16	6.19E-13
ABLIM3	3.71E-16	8.29E-13
SPARC	3.74E-16	8.36E-13
S100A1	3.89E-16	8.70E-13
P2RY2	4.16E-16	9.30E-13
GPD1L	4.21E-16	9.42E-13
SC5DL	4.38E-16	9.80E-13
VIPR1	4.85E-16	1.08E-12
SC4MOL	5.73E-16	1.28E-12
MYBL1	5.94E-16	1.33E-12
SPOCK1	6.07E-16	1.36E-12
SLCO2A1	6.28E-16	1.40E-12
GALNT7	6.62E-16	1.48E-12
AKR1A1	6.63E-16	1.48E-12
PPIC	8.10E-16	1.81E-12
LRRC17	9.14E-16	2.04E-12
BIK	9.65E-16	2.16E-12
IFI44	1.01E-15	2.26E-12
YIPF1	1.06E-15	2.36E-12
CYB561	1.08E-15	2.42E-12
ACSS3	1.09E-15	2.43E-12
GHR	1.10E-15	2.47E-12
ATOX1	1.12E-15	2.50E-12
IL7R	1.19E-15	2.65E-12
IFIT3	1.28E-15	2.87E-12
RBM47	1.32E-15	2.95E-12
FAH	1.75E-15	3.90E-12
C3orf14	1.79E-15	3.99E-12
COL1A2	1.87E-15	4.18E-12
HLA-C	1.96E-15	4.39E-12
FBN1	1.97E-15	4.39E-12
MAN2B2	2.06E-15	4.60E-12
IGHG3	2.11E-15	4.73E-12
FBP1	2.57E-15	5.75E-12
CYP2J2	2.77E-15	6.19E-12
SEPHS2	2.89E-15	6.47E-12
DUSP5	3.28E-15	7.33E-12
BCL2A1	3.30E-15	7.38E-12
MICALL1	3.42E-15	7.64E-12
ETFA	3.46E-15	7.74E-12
SFRP4	3.67E-15	8.21E-12
GPR18	3.93E-15	8.78E-12
TMEM62	3.93E-15	8.79E-12
SESN1	4.29E-15	9.58E-12
FYCO1	4.34E-15	9.70E-12
MAN1C1	4.35E-15	9.73E-12
TMC5	5.50E-15	1.23E-11
PRKACB	6.17E-15	1.38E-11
UCP2	6.68E-15	1.49E-11
SPTLC2	6.79E-15	1.52E-11
ID4	7.00E-15	1.56E-11
SLC22A5	8.18E-15	1.83E-11
PEX11A	1.04E-14	2.34E-11
OLFML3	1.09E-14	2.44E-11
MX1	1.13E-14	2.53E-11
AEBP1	1.17E-14	2.62E-11
AACS	1.23E-14	2.74E-11
ACSL1	1.40E-14	3.14E-11
DNMBP	1.45E-14	3.24E-11
S100A8	1.54E-14	3.45E-11
GNMT	1.71E-14	3.82E-11
CD99	1.76E-14	3.94E-11
FAM174B	1.77E-14	3.95E-11
DDX58	1.77E-14	3.95E-11
HLA-B	1.79E-14	3.99E-11
CLN3	1.92E-14	4.30E-11
CCL8	2.01E-14	4.50E-11
RAI2	2.10E-14	4.69E-11
ALOX15B	2.16E-14	4.83E-11
IFI16	2.19E-14	4.89E-11
ZBTB16	2.34E-14	5.22E-11
GCC2	2.35E-14	5.26E-11
CIRBP	2.39E-14	5.35E-11
DGKD	2.45E-14	5.47E-11
RALB	2.47E-14	5.51E-11
HTRA1	2.54E-14	5.68E-11
SCP2	3.48E-14	7.77E-11
MCCC2	3.61E-14	8.07E-11
MAOA	4.13E-14	9.23E-11
TRIM34	4.54E-14	1.01E-10
SCHIP1	4.69E-14	1.05E-10
FHOD1	4.73E-14	1.06E-10
DHRS2	4.80E-14	1.07E-10
SLC7A8	5.23E-14	1.17E-10
ALDH4A1	5.62E-14	1.26E-10
TSPAN31	5.74E-14	1.28E-10
MICB	5.74E-14	1.28E-10
LIN7A	5.79E-14	1.30E-10
KIAA1324	6.49E-14	1.45E-10
ICAM3	6.57E-14	1.47E-10
PECI	6.77E-14	1.51E-10
CHST1	6.84E-14	1.53E-10
SPARCL1	7.00E-14	1.57E-10
TAP2	7.56E-14	1.69E-10
MKNK2	7.78E-14	1.74E-10
FAIM2	7.80E-14	1.74E-10
ACACA	8.17E-14	1.83E-10
EGLN3	8.41E-14	1.88E-10
CYP4F8	8.70E-14	1.95E-10
HERPUD1	9.36E-14	2.09E-10
PARP8	9.78E-14	2.19E-10
IL13RA1	1.01E-13	2.27E-10
MXRA8	1.07E-13	2.39E-10
TSPAN8	1.20E-13	2.67E-10
IFIT5	1.24E-13	2.77E-10
LRP10	1.42E-13	3.17E-10
ARFIP2	1.50E-13	3.35E-10
TGFBR3	1.53E-13	3.43E-10
MAPK10	1.60E-13	3.57E-10
SIGLEC15	1.86E-13	4.15E-10
EAF2	1.91E-13	4.27E-10
TP53BP2	2.00E-13	4.46E-10
COL4A3BP	2.10E-13	4.70E-10
INPP4B	2.14E-13	4.79E-10
SAR1B	2.23E-13	4.99E-10
CCNO	2.27E-13	5.08E-10
TFAP2C	2.28E-13	5.09E-10
KRT23	2.32E-13	5.19E-10
FAM69A	2.60E-13	5.81E-10
TTYH1	2.70E-13	6.04E-10
DCN	2.71E-13	6.06E-10
CYB5A	2.88E-13	6.45E-10
ACOT2	2.89E-13	6.47E-10
PMEPA1	2.97E-13	6.64E-10
SPG11	3.11E-13	6.95E-10
ANO10	3.22E-13	7.20E-10
KLHL2	3.24E-13	7.24E-10
NEDD4	3.34E-13	7.47E-10
CRYAB	3.37E-13	7.53E-10
C10orf116	3.44E-13	7.69E-10
TIMP3	3.48E-13	7.77E-10
POSTN	3.54E-13	7.92E-10
C20orf3	3.79E-13	8.48E-10
SCUBE2	3.86E-13	8.64E-10
ICAM2	4.02E-13	8.98E-10
GGT1	4.03E-13	9.00E-10
C4B	4.13E-13	9.23E-10
N4BP2L1	4.23E-13	9.45E-10
IL27RA	4.26E-13	9.53E-10
GPRC5C	4.93E-13	1.10E-09
HNMT	5.02E-13	1.12E-09
IFITM1	5.33E-13	1.19E-09
GNG12	5.46E-13	1.22E-09
KRT17	5.85E-13	1.31E-09
RASGRP1	6.04E-13	1.35E-09
COL5A1	6.41E-13	1.43E-09
MGLL	6.52E-13	1.46E-09
MXRA7	7.00E-13	1.57E-09
SULT2B1	7.04E-13	1.58E-09
POF1B	7.28E-13	1.63E-09
AKR1D1	7.53E-13	1.68E-09
KRT14	7.66E-13	1.71E-09
TM7SF2	7.79E-13	1.74E-09
COL6A3	8.14E-13	1.82E-09
RUNX1T1	8.69E-13	1.94E-09
APBB2	8.74E-13	1.95E-09
PXMP4	9.52E-13	2.13E-09
HPGD	1.02E-12	2.28E-09
LASS4	1.03E-12	2.31E-09
TNFSF10	1.06E-12	2.38E-09
COL11A1	1.10E-12	2.45E-09
C1orf115	1.14E-12	2.55E-09
AMACR	1.19E-12	2.66E-09
ATG4A	1.21E-12	2.70E-09
RNF11	1.24E-12	2.76E-09
ATAD4	1.28E-12	2.86E-09
KIAA0746	1.30E-12	2.91E-09
TMBIM6	1.34E-12	2.99E-09
SLC26A2	1.39E-12	3.11E-09
CYBA	1.46E-12	3.26E-09
SEMA5A	1.48E-12	3.31E-09
ABHD6	1.48E-12	3.31E-09
LGALS3BP	1.60E-12	3.58E-09
OAS2	1.63E-12	3.65E-09
SEMA3C	1.67E-12	3.73E-09
TNFAIP2	1.75E-12	3.92E-09
PTGER4	1.83E-12	4.09E-09
C12orf35	1.92E-12	4.30E-09
FAM5C	2.01E-12	4.50E-09
HIG2	2.03E-12	4.55E-09
AKAP12	2.04E-12	4.55E-09
APOBEC3B	2.04E-12	4.56E-09
NUDT4	2.06E-12	4.60E-09
ZMYND8	2.10E-12	4.69E-09
MAGED2	2.11E-12	4.73E-09
HERC5	2.26E-12	5.05E-09
C16orf45	2.33E-12	5.20E-09
ACE2	2.39E-12	5.34E-09
TSKU	2.67E-12	5.96E-09
LYN	2.69E-12	6.02E-09
APPL2	2.69E-12	6.02E-09
TMEM134	2.73E-12	6.10E-09
HCK	2.82E-12	6.30E-09
ADRA2A	2.99E-12	6.69E-09
CDH11	3.05E-12	6.81E-09
S100A7	3.05E-12	6.81E-09
GUSB	3.34E-12	7.46E-09
ACTG2	3.55E-12	7.95E-09
HIST1H4H	3.57E-12	7.99E-09
PGC	3.58E-12	8.01E-09
CYB561D2	3.63E-12	8.12E-09
FXYD6	3.65E-12	8.17E-09
TSPAN1	3.74E-12	8.36E-09
HLA-DOB	4.36E-12	9.74E-09
MDC1	4.53E-12	1.01E-08
SYTL2	4.61E-12	1.03E-08
MTUS1	4.69E-12	1.05E-08
KIAA0182	4.76E-12	1.06E-08
ITGB5	5.70E-12	1.27E-08
C2orf54	5.97E-12	1.33E-08
NR2F1	6.19E-12	1.38E-08
IFI27	6.54E-12	1.46E-08
CFB	7.07E-12	1.58E-08
NFKBIE	7.18E-12	1.61E-08
TSPAN15	7.27E-12	1.63E-08
COL1A1	7.61E-12	1.70E-08
CPD	7.84E-12	1.75E-08
GSR	7.91E-12	1.77E-08
CD36	8.08E-12	1.81E-08
PCDH7	8.18E-12	1.83E-08
BLVRA	8.55E-12	1.91E-08
SLC1A1	8.61E-12	1.92E-08
TOX3	9.14E-12	2.04E-08
LOC151162	9.19E-12	2.05E-08
SOD2	9.42E-12	2.11E-08
APEH	9.55E-12	2.14E-08
MMP2	9.83E-12	2.20E-08
MREG	1.02E-11	2.29E-08
VEGFC	1.11E-11	2.49E-08
FKBP5	1.12E-11	2.50E-08
FUT3	1.13E-11	2.53E-08
ZDHHC3	1.13E-11	2.54E-08
PON3	1.14E-11	2.56E-08
C9orf91	1.18E-11	2.65E-08
MEIS1	1.29E-11	2.89E-08
LTF	1.33E-11	2.97E-08
ANKMY2	1.35E-11	3.02E-08
AFF1	1.38E-11	3.09E-08
FMO5	1.44E-11	3.22E-08
COL5A2	1.44E-11	3.23E-08
SPIB	1.50E-11	3.35E-08
DLG3	1.58E-11	3.54E-08
GPR177	1.59E-11	3.55E-08
LOC100133233	1.63E-11	3.64E-08
KCNE4	1.63E-11	3.66E-08
ABHD11	1.64E-11	3.66E-08
PYCARD	1.66E-11	3.72E-08
C4A	1.67E-11	3.73E-08
SPON1	1.69E-11	3.78E-08
KANK2	1.80E-11	4.02E-08
ZNF652	1.83E-11	4.10E-08
HOXC6	1.85E-11	4.14E-08
IL32	1.85E-11	4.14E-08
UQCRQ	1.88E-11	4.20E-08
PLS3	1.92E-11	4.29E-08
RNF39	2.08E-11	4.65E-08
GSTZ1	2.11E-11	4.72E-08
PPEF1	2.17E-11	4.84E-08
SGCE	2.21E-11	4.95E-08
ECHDC2	2.41E-11	5.38E-08
SLC9A3R1	2.43E-11	5.43E-08
COL10A1	2.63E-11	5.89E-08
DIO2	2.78E-11	6.21E-08
GALNT6	2.87E-11	6.42E-08
WWC1	2.92E-11	6.54E-08
NOTCH1	3.12E-11	6.98E-08
AMD1	3.17E-11	7.09E-08
PTK6	3.37E-11	7.53E-08
PLSCR1	3.40E-11	7.61E-08
IL1R1	3.41E-11	7.62E-08
MIA	3.48E-11	7.79E-08
GPR125	3.49E-11	7.81E-08
MFSD7	3.50E-11	7.83E-08
AK3L1	3.52E-11	7.87E-08
SQRDL	3.56E-11	7.97E-08
TMEM41B	3.58E-11	8.01E-08
CLDN8	3.65E-11	8.16E-08
NCK1	3.84E-11	8.58E-08
CYBRD1	3.91E-11	8.74E-08
C1orf38	3.94E-11	8.81E-08
CUX2	4.01E-11	8.97E-08
ANXA4	4.09E-11	9.15E-08
SHC2	4.13E-11	9.24E-08
HOXC10	4.30E-11	9.61E-08
GLUL	4.30E-11	9.61E-08
TARBP2	4.55E-11	1.02E-07
NRIP1	4.62E-11	1.03E-07
TLR1	4.65E-11	1.04E-07
SERPINB5	4.86E-11	1.09E-07
HRASLS2	5.00E-11	1.12E-07
CTSO	5.41E-11	1.21E-07
ALDH2	5.53E-11	1.24E-07
ASPN	5.57E-11	1.25E-07
TCF7L1	5.70E-11	1.27E-07
C11orf60	5.77E-11	1.29E-07
WWC3	6.26E-11	1.40E-07
SERPINE2	6.28E-11	1.40E-07
ZNF350	6.66E-11	1.49E-07
OMD	6.66E-11	1.49E-07
TSPAN13	6.77E-11	1.51E-07
DPYSL2	6.85E-11	1.53E-07
MFAP5	6.86E-11	1.53E-07
TPSB2	7.10E-11	1.59E-07
KIAA0232	7.31E-11	1.64E-07
ENTPD5	7.59E-11	1.70E-07
ACSM1	7.66E-11	1.71E-07
ACSL3	7.79E-11	1.74E-07
AHNAK2	8.13E-11	1.82E-07
RAD21	8.13E-11	1.82E-07
GABRP	8.58E-11	1.92E-07
FILIP1L	8.66E-11	1.94E-07
MX2	8.78E-11	1.96E-07
ALDOA	8.82E-11	1.97E-07
HOPX	8.83E-11	1.97E-07
CREBL2	8.97E-11	2.00E-07
ASL	9.04E-11	2.02E-07
PRSS23	9.20E-11	2.06E-07
SYNC	9.81E-11	2.19E-07
KRT7	1.00E-10	2.24E-07
TRAK2	1.01E-10	2.26E-07
ACAA1	1.03E-10	2.31E-07
SOBP	1.04E-10	2.33E-07
S100A9	1.07E-10	2.40E-07
VTCN1	1.09E-10	2.44E-07
C1QTNF3	1.09E-10	2.45E-07
OBFC1	1.10E-10	2.45E-07
SLC2A10	1.11E-10	2.48E-07
ERO1LB	1.24E-10	2.77E-07
CCRL2	1.29E-10	2.88E-07
RICS	1.30E-10	2.90E-07
FAP	1.34E-10	3.00E-07
RASSF4	1.35E-10	3.01E-07
TRD@	1.36E-10	3.05E-07
NAMPT	1.37E-10	3.05E-07
P4HA1	1.46E-10	3.26E-07
BTBD3	1.49E-10	3.33E-07
ACOX2	1.51E-10	3.37E-07
ADD3	1.51E-10	3.37E-07
SH3BP4	1.52E-10	3.40E-07
RSAD2	1.68E-10	3.77E-07
SYNM	1.75E-10	3.92E-07
LOC65998	1.80E-10	4.03E-07
MSMB	1.80E-10	4.03E-07
NDRG2	1.81E-10	4.05E-07
F2RL1	1.86E-10	4.17E-07
MORC4	1.89E-10	4.23E-07
FAR2	2.05E-10	4.58E-07
TDRD1	2.07E-10	4.63E-07
SUOX	2.10E-10	4.70E-07
DUSP6	2.11E-10	4.73E-07
FOXC1	2.16E-10	4.83E-07
C13orf18	2.21E-10	4.94E-07
CCL19	2.43E-10	5.43E-07
ARHGEF10	2.43E-10	5.44E-07
ALDH6A1	2.52E-10	5.64E-07
CSGALNACT1	2.82E-10	6.31E-07
SCAND1	2.84E-10	6.35E-07
CDKN2A	2.87E-10	6.43E-07
CD14	3.12E-10	6.99E-07
HMGCR	3.18E-10	7.10E-07
LBP	3.35E-10	7.49E-07
ILF2	3.46E-10	7.75E-07
MUC1	3.49E-10	7.81E-07
IFIT1	3.56E-10	7.95E-07
TRIM2	3.66E-10	8.17E-07
IGJ	3.69E-10	8.26E-07
KRT5	3.81E-10	8.52E-07
SRD5A3	3.87E-10	8.66E-07
SCD	3.91E-10	8.75E-07
QPRT	4.45E-10	9.96E-07
TTC39A	4.46E-10	9.96E-07
MYCBP2	4.51E-10	1.01E-06
SDC1	4.61E-10	1.03E-06
ARHGEF9	4.65E-10	1.04E-06
SLC46A3	4.70E-10	1.05E-06
HAAO	4.74E-10	1.06E-06
COL4A5	4.87E-10	1.09E-06
TCEAL1	4.98E-10	1.11E-06
CES3	5.03E-10	1.12E-06
CAB39	5.10E-10	1.14E-06
CASP8	5.35E-10	1.20E-06
EIF2C2	5.60E-10	1.25E-06
ITGBL1	5.65E-10	1.26E-06
SREBF1	5.66E-10	1.26E-06
TMPRSS11E	5.66E-10	1.26E-06
ILVBL	5.96E-10	1.33E-06
CPA3	6.13E-10	1.37E-06
RER1	6.19E-10	1.38E-06
STYXL1	6.28E-10	1.40E-06
LRRC15	6.34E-10	1.42E-06
DDC	6.45E-10	1.44E-06
COL3A1	6.48E-10	1.45E-06
WFS1	6.77E-10	1.51E-06
DNAJA1	6.83E-10	1.53E-06
CTSK	6.92E-10	1.55E-06
LASS6	6.94E-10	1.55E-06
SYNGR2	7.18E-10	1.60E-06
TFF3	7.32E-10	1.64E-06
SOCS2	7.45E-10	1.67E-06
ORMDL2	7.80E-10	1.74E-06
AHCY	8.08E-10	1.81E-06
TMEM8	8.19E-10	1.83E-06
PRKAG1	8.76E-10	1.96E-06
RAB3B	9.01E-10	2.01E-06
SDC2	9.22E-10	2.06E-06
ATP6V0D1	9.53E-10	2.13E-06
RUNX3	9.61E-10	2.15E-06
SORD	9.71E-10	2.17E-06
SLC15A2	1.05E-09	2.34E-06
CILP	1.06E-09	2.37E-06
ITPKB	1.06E-09	2.37E-06
ANP32E	1.07E-09	2.39E-06
IFIT2	1.08E-09	2.41E-06
PECAM1	1.17E-09	2.62E-06
ENO2	1.21E-09	2.70E-06
CIB1	1.23E-09	2.74E-06
ABAT	1.38E-09	3.09E-06
ARHGEF2	1.41E-09	3.15E-06
STYK1	1.43E-09	3.19E-06
PITPNC1	1.43E-09	3.20E-06
NAT2	1.49E-09	3.33E-06
EFNA3	1.60E-09	3.58E-06
ETFB	1.61E-09	3.61E-06
MB	1.69E-09	3.78E-06
TRPV6	1.73E-09	3.87E-06
LUM	1.75E-09	3.92E-06
BZW1L1	1.76E-09	3.94E-06
CES1	1.78E-09	3.98E-06
C16orf62	1.82E-09	4.07E-06
PRC1	1.85E-09	4.14E-06
MXD4	1.91E-09	4.26E-06
HSPB1	1.91E-09	4.28E-06
SECTM1	1.94E-09	4.34E-06
PCDHA12	1.98E-09	4.42E-06
ZNF532	1.98E-09	4.42E-06
VCAN	2.01E-09	4.49E-06
PLEKHO1	2.08E-09	4.65E-06
DDRGK1	2.10E-09	4.69E-06
TPSAB1	2.20E-09	4.92E-06
TRIM62	2.21E-09	4.95E-06
PNMAL1	2.22E-09	4.96E-06
NUCB2	2.25E-09	5.02E-06
TSC22D1	2.25E-09	5.03E-06
EMP2	2.29E-09	5.12E-06
COMP	2.34E-09	5.24E-06
KRT16	2.34E-09	5.24E-06
SGPP1	2.38E-09	5.31E-06
SPR	2.47E-09	5.53E-06
ACSF2	2.65E-09	5.92E-06
ICAM1	2.66E-09	5.95E-06
RAB5B	2.68E-09	6.00E-06
COL9A3	2.73E-09	6.10E-06
ARL4A	2.74E-09	6.12E-06
TPM2	2.74E-09	6.12E-06
TRIM29	2.76E-09	6.17E-06
ACADM	2.85E-09	6.37E-06
FDFT1	2.91E-09	6.50E-06
DSP	2.96E-09	6.61E-06
MARCO	2.99E-09	6.69E-06
ISG15	3.38E-09	7.55E-06
A2M	3.39E-09	7.58E-06
GNA14	3.62E-09	8.10E-06
SEL1L	3.71E-09	8.30E-06
STEAP4	4.01E-09	8.98E-06
NIACR2	4.03E-09	9.01E-06
PRR13	4.05E-09	9.05E-06
CRYL1	4.08E-09	9.13E-06
ZNF267	4.17E-09	9.33E-06
HOXB2	4.18E-09	9.34E-06
CHST6	4.26E-09	9.52E-06
PAPSS1	4.26E-09	9.53E-06
ALPK3	4.30E-09	9.61E-06
UGCG	4.51E-09	1.01E-05
HYPK	4.59E-09	1.03E-05
FBLN1	4.59E-09	1.03E-05
NET1	4.65E-09	1.04E-05
FBXW2	4.67E-09	1.04E-05
GALE	4.68E-09	1.05E-05
ADAR	4.95E-09	1.11E-05
CHRM3	5.10E-09	1.14E-05
CA12	5.12E-09	1.15E-05
FGFR4	5.22E-09	1.17E-05
RABEP2	5.39E-09	1.21E-05
MAGEF1	5.49E-09	1.23E-05
RNF141	5.68E-09	1.27E-05
C9orf3	5.83E-09	1.30E-05
DPT	6.13E-09	1.37E-05
KRT6B	6.19E-09	1.38E-05
WWTR1	6.30E-09	1.41E-05
AHNAK	6.31E-09	1.41E-05
TMEM184C	6.43E-09	1.44E-05
ZFYVE16	6.50E-09	1.45E-05
LY75	6.68E-09	1.49E-05
EIF2AK2	6.93E-09	1.55E-05
CKS1B	7.05E-09	1.58E-05
MOSC2	7.05E-09	1.58E-05
ANG	7.18E-09	1.61E-05
SIL1	7.21E-09	1.61E-05
ERO1L	7.22E-09	1.61E-05
CELSR3	7.30E-09	1.63E-05
FLNA	7.48E-09	1.67E-05
SMUG1	7.64E-09	1.71E-05
ESRRG	7.78E-09	1.74E-05
GPX4	8.03E-09	1.80E-05
HERC6	8.25E-09	1.84E-05
SOCS5	8.26E-09	1.85E-05
EDNRA	8.31E-09	1.86E-05
RHBDF2	8.43E-09	1.88E-05
EFHD1	8.44E-09	1.89E-05
CORO1B	8.46E-09	1.89E-05
NUDT9	8.66E-09	1.94E-05
SLC26A6	8.76E-09	1.96E-05
KIAA1467	9.02E-09	2.02E-05
VASH2	9.07E-09	2.03E-05
DUSP4	9.12E-09	2.04E-05
DHRS4	9.35E-09	2.09E-05
RASSF2	9.38E-09	2.10E-05
HOXC11	9.51E-09	2.13E-05
SNRPN	9.54E-09	2.13E-05
APLP2	9.71E-09	2.17E-05
MALL	1.01E-08	2.27E-05
INHBB	1.02E-08	2.29E-05
VAMP8	1.05E-08	2.34E-05
SPEG	1.05E-08	2.35E-05
IL20RA	1.05E-08	2.35E-05
PIK3R1	1.06E-08	2.38E-05
PGRMC2	1.13E-08	2.53E-05
NAGK	1.15E-08	2.57E-05
LIMCH1	1.16E-08	2.60E-05
LRRC31	1.16E-08	2.60E-05
KHDRBS3	1.21E-08	2.69E-05
SPATA2	1.22E-08	2.72E-05
CHI3L2	1.24E-08	2.78E-05
SEC16A	1.25E-08	2.80E-05
MFGE8	1.29E-08	2.89E-05
TNFAIP3	1.31E-08	2.93E-05
PROS1	1.35E-08	3.01E-05
GALNAC4S-6ST	1.36E-08	3.05E-05
IDE	1.40E-08	3.14E-05
CDK2AP1	1.44E-08	3.22E-05
VAV3	1.46E-08	3.27E-05
PUF60	1.48E-08	3.31E-05
GOT1	1.49E-08	3.32E-05
CBR4	1.49E-08	3.33E-05
DLX5	1.53E-08	3.42E-05
VPS72	1.64E-08	3.66E-05
AIFM1	1.67E-08	3.74E-05
GPATCH2	1.67E-08	3.74E-05
PDZRN3	1.75E-08	3.92E-05
SFN	1.76E-08	3.94E-05
PNMA1	1.79E-08	4.00E-05
FEM1C	1.80E-08	4.02E-05
SLC19A2	1.84E-08	4.11E-05
GRP	1.88E-08	4.21E-05
CCNG1	1.90E-08	4.24E-05
MCM10	1.93E-08	4.32E-05
PSD4	1.97E-08	4.41E-05
PLEKHA6	2.03E-08	4.55E-05
ARNTL2	2.05E-08	4.58E-05
ATP6V0C	2.09E-08	4.68E-05
UTX	2.10E-08	4.69E-05
UBXN8	2.10E-08	4.69E-05
TK2	2.36E-08	5.29E-05
HDGF	2.36E-08	5.29E-05
LYPD3	2.37E-08	5.30E-05
GOLGA5	2.41E-08	5.39E-05
GDF15	2.47E-08	5.51E-05
MBOAT2	2.50E-08	5.58E-05
ART3	2.51E-08	5.62E-05
E2F5	2.52E-08	5.64E-05
C9orf7	2.61E-08	5.83E-05
PSMD5	2.74E-08	6.13E-05
COL9A2	2.78E-08	6.21E-05
FYN	2.85E-08	6.37E-05
SULT1C2	2.86E-08	6.39E-05
