MTUS1	4.69E-12	3.18E-09
GPR87	4.82E-12	3.27E-09
NUAK1	5.56E-12	3.77E-09
ITGB5	5.70E-12	3.86E-09
NR2F1	6.19E-12	4.20E-09
NNMT	6.54E-12	4.43E-09
IGF1	7.69E-12	5.21E-09
CPD	7.84E-12	5.31E-09
CD36	8.08E-12	5.48E-09
PCDH7	8.18E-12	5.55E-09
SLC1A1	8.61E-12	5.84E-09
TOX3	9.14E-12	6.19E-09
SOD2	9.42E-12	6.39E-09
LTBP2	9.73E-12	6.59E-09
ST13	9.83E-12	6.66E-09
MMP2	9.83E-12	6.66E-09
FKBP5	1.12E-11	7.59E-09
PON3	1.14E-11	7.75E-09
ANKMY2	1.35E-11	9.17E-09
FMO5	1.44E-11	9.77E-09
COL5A2	1.44E-11	9.78E-09
IGLL3	1.49E-11	1.01E-08
GPR177	1.59E-11	1.08E-08
LOC100133233	1.63E-11	1.10E-08
C4A	1.67E-11	1.13E-08
SPON1	1.69E-11	1.15E-08
ZBED4	1.69E-11	1.15E-08
IL32	1.85E-11	1.26E-08
IGF2	2.20E-11	1.49E-08
SGCE	2.21E-11	1.50E-08
COL10A1	2.63E-11	1.79E-08
IGKV4-1	2.69E-11	1.82E-08
ABCA8	2.79E-11	1.89E-08
GALNT6	2.87E-11	1.95E-08
NOTCH1	3.12E-11	2.12E-08
FLRT2	3.12E-11	2.12E-08
AMD1	3.17E-11	2.15E-08
IL1R1	3.41E-11	2.31E-08
IVD	3.46E-11	2.35E-08
MIA	3.48E-11	2.36E-08
GPR125	3.49E-11	2.37E-08
CLDN8	3.65E-11	2.47E-08
CYBRD1	3.91E-11	2.65E-08
NRIP1	4.62E-11	3.13E-08
SERPINB5	4.86E-11	3.29E-08
COL14A1	4.88E-11	3.31E-08
ASPN	5.57E-11	3.78E-08
CLEC11A	5.64E-11	3.82E-08
TCF7L1	5.70E-11	3.86E-08
COBL	6.08E-11	4.12E-08
MFAP5	6.86E-11	4.65E-08
TPSB2	7.10E-11	4.81E-08
RAD21	8.13E-11	5.51E-08
GABRP	8.58E-11	5.81E-08
ID1	8.77E-11	5.95E-08
HOPX	8.83E-11	5.98E-08
TRAK2	1.01E-10	6.85E-08
SOBP	1.04E-10	7.06E-08
S100A9	1.07E-10	7.27E-08
VTCN1	1.09E-10	7.40E-08
C1QTNF3	1.09E-10	7.41E-08
BTBD3	1.49E-10	1.01E-07
THBS4	1.52E-10	1.03E-07
CST3	1.57E-10	1.06E-07
RSAD2	1.68E-10	1.14E-07
IGHG1	1.73E-10	1.17E-07
SYNM	1.75E-10	1.19E-07
NDRG2	1.81E-10	1.23E-07
DUSP6	2.11E-10	1.43E-07
BST2	2.57E-10	1.74E-07
CSGALNACT1	2.82E-10	1.91E-07
CDKN2A	2.87E-10	1.95E-07
LBP	3.35E-10	2.27E-07
ILF2	3.46E-10	2.35E-07
MUC1	3.49E-10	2.37E-07
TRIM2	3.66E-10	2.48E-07
LOXL1	3.66E-10	2.48E-07
TSPYL5	3.68E-10	2.49E-07
IGJ	3.69E-10	2.50E-07
DARC	3.71E-10	2.52E-07
INHBA	3.78E-10	2.56E-07
KRT5	3.81E-10	2.58E-07
ARHGEF9	4.65E-10	3.15E-07
CRISPLD2	4.81E-10	3.26E-07
COL4A5	4.87E-10	3.30E-07
NID2	5.03E-10	3.41E-07
CX3CR1	5.31E-10	3.60E-07
EIF2C2	5.60E-10	3.80E-07
ITGBL1	5.65E-10	3.83E-07
CPA3	6.13E-10	4.15E-07
LRRC15	6.34E-10	4.30E-07
TFF3	7.32E-10	4.96E-07
AMIGO2	8.17E-10	5.54E-07
FBLN5	1.06E-09	7.18E-07
CILP	1.06E-09	7.18E-07
ITPKB	1.06E-09	7.19E-07
ANP32E	1.07E-09	7.26E-07
MB	1.69E-09	1.15E-06
TCF4	1.75E-09	1.19E-06
CES1	1.78E-09	1.21E-06
PRC1	1.85E-09	1.26E-06
SECTM1	1.94E-09	1.32E-06
VCAN	2.01E-09	1.36E-06
TPSAB1	2.20E-09	1.49E-06
PNMAL1	2.22E-09	1.51E-06
COMP	2.34E-09	1.59E-06
MRPL15	2.56E-09	1.73E-06
ARL4A	2.74E-09	1.86E-06
TRIM29	2.76E-09	1.87E-06
DSP	2.96E-09	2.01E-06
ISG15	3.38E-09	2.29E-06
GEM	3.64E-09	2.47E-06
HOXB2	4.18E-09	2.83E-06
CHST6	4.26E-09	2.89E-06
NET1	4.65E-09	3.15E-06
LOC100133739	4.84E-09	3.28E-06
NDRG1	4.87E-09	3.30E-06
CA12	5.12E-09	3.47E-06
SQLE	5.34E-09	3.62E-06
C14orf132	6.91E-09	4.69E-06
CKS1B	7.05E-09	4.78E-06
POLDIP3	7.47E-09	5.07E-06
ESRRG	7.78E-09	5.28E-06
EFHD1	8.44E-09	5.73E-06
DUSP4	9.12E-09	6.19E-06
PALMD	9.38E-09	6.36E-06
LYZ	9.82E-09	6.66E-06
INHBB	1.02E-08	6.94E-06
IL20RA	1.05E-08	7.13E-06
PIK3R1	1.06E-08	7.21E-06
CHI3L2	1.24E-08	8.43E-06
MFGE8	1.29E-08	8.77E-06
PROS1	1.35E-08	9.13E-06
DUSP1	1.36E-08	9.21E-06
PUF60	1.48E-08	1.00E-05
PDGFRL	1.50E-08	1.02E-05
NOX4	1.59E-08	1.08E-05
ID3	1.76E-08	1.19E-05
MCM10	1.93E-08	1.31E-05
PADI2	1.99E-08	1.35E-05
ARNTL2	2.05E-08	1.39E-05
CHAF1B	2.25E-08	1.53E-05
LYPD3	2.37E-08	1.61E-05
GDF15	2.47E-08	1.67E-05
ART3	2.51E-08	1.70E-05
SFRP1	2.88E-08	1.95E-05
PROM1	3.21E-08	2.17E-05
C8orf33	3.30E-08	2.24E-05
RBM35A	3.56E-08	2.41E-05
USP1	3.57E-08	2.42E-05
PTP4A3	3.59E-08	2.43E-05
CLU	4.01E-08	2.72E-05
KRT15	4.14E-08	2.80E-05
ZNF432	4.38E-08	2.97E-05
KRT19	4.64E-08	3.15E-05
CAMK2N1	4.80E-08	3.25E-05
LPAR1	4.84E-08	3.28E-05
GJA1	5.23E-08	3.54E-05
LY6E	5.53E-08	3.75E-05
APOBEC3A	5.57E-08	3.78E-05
STK3	6.07E-08	4.12E-05
SNCAIP	6.46E-08	4.38E-05
RGS5	6.70E-08	4.54E-05
COL16A1	7.77E-08	5.27E-05
DCLK1	7.79E-08	5.28E-05
ADH1B	8.02E-08	5.44E-05
JMJD4	8.82E-08	5.98E-05
TPD52	9.69E-08	6.57E-05
TNIK	9.77E-08	6.63E-05
KRT6A	1.00E-07	6.80E-05
S100A2	1.02E-07	6.92E-05
CALB2	1.03E-07	6.96E-05
RSU1	1.12E-07	7.61E-05
FOS	1.17E-07	7.95E-05
NEK2	1.22E-07	8.30E-05
ELF5	1.38E-07	9.34E-05
IER3	1.44E-07	9.74E-05
IMPA2	1.47E-07	9.94E-05
EGFR	1.82E-07	0.00012336
IGHV4-31	1.86E-07	0.000126404
CLMN	1.91E-07	0.000129212
TMSB15B	1.93E-07	0.000131112
CXCL14	2.11E-07	0.000143107
TPX2	2.19E-07	0.000148746
PLAT	2.30E-07	0.0001561
SAP30	2.55E-07	0.000172701
SOX4	2.89E-07	0.000196196
SLC26A3	3.07E-07	0.000208074
MAST4	3.36E-07	0.000227727
SLC44A4	3.67E-07	0.000248875
CST6	4.01E-07	0.000272051
FABP4	4.17E-07	0.0002828
CLIC3	4.61E-07	0.000312736
SLC43A3	4.81E-07	0.000325973
IL12RB2	5.20E-07	0.00035243
STEAP1	5.22E-07	0.000354156
MME	5.90E-07	0.000400133
PGBD5	6.02E-07	0.000408383
SIX3	6.33E-07	0.000429126
SLC29A1	6.79E-07	0.000460595
AKR1C2	7.15E-07	0.000484792
FKBP1B	7.30E-07	0.000494911
TM4SF1	7.31E-07	0.000495936
PEG10	7.47E-07	0.000506164
HEATR1	7.77E-07	0.00052675
UGT8	9.68E-07	0.000656019
UGP2	1.02E-06	0.000690546
SORBS2	1.03E-06	0.000701333
AHR	1.07E-06	0.000726961
RGS10	1.18E-06	0.000796757
CXCL2	1.18E-06	0.00080246
EFEMP1	1.20E-06	0.00081623
CHI3L1	1.30E-06	0.000880196
TP63	1.33E-06	0.000898926
PRPSAP1	1.35E-06	0.000912727
DOK5	1.37E-06	0.000927991
COL2A1	1.52E-06	0.001031157
LRRC8D	1.69E-06	0.001147349
XIST	1.73E-06	0.001173342
TMEM158	1.79E-06	0.001215889
DDAH1	2.12E-06	0.001435134
AKR1C1	2.14E-06	0.001450049
CTPS	2.21E-06	0.001495423
LIMK2	2.21E-06	0.00149825
CAPG	2.23E-06	0.001509634
GAS6	2.30E-06	0.001556051
SGK3	2.34E-06	0.001585978
MCM3	2.56E-06	0.001736537
SCRIB	2.71E-06	0.001839974
TGFBI	2.77E-06	0.001876614
HSD17B2	2.78E-06	0.001881466
DEK	2.97E-06	0.002011038
EFNA4	3.06E-06	0.002077977
CRABP1	3.12E-06	0.002112748
PTK2	3.18E-06	0.002155877
EGR3	3.38E-06	0.002291378
PDLIM4	3.52E-06	0.002389065
PEG3	3.57E-06	0.002417678
AKR1C3	3.75E-06	0.002544129
NUDT3	3.78E-06	0.002561089
GRB14	3.94E-06	0.002672324
ACACB	4.14E-06	0.002808716
TYMS	4.43E-06	0.003005217
ZBTB10	4.46E-06	0.003021305
FCER1A	4.64E-06	0.003146593
MYO1B	4.82E-06	0.003267054
EPS8	4.91E-06	0.003328623
RPP25	5.44E-06	0.003690366
DTL	5.51E-06	0.003737491
ANXA8L2	5.59E-06	0.003788136
ZHX2	6.03E-06	0.004089981
C10orf18	6.04E-06	0.004092842
CDC42EP1	6.10E-06	0.004137122
CLDN3	6.58E-06	0.004463098
FLRT3	6.65E-06	0.004507591
NFIB	6.74E-06	0.004570932
TWIST1	7.15E-06	0.004850205
IRX5	7.22E-06	0.004898398
LRRFIP1	7.94E-06	0.005381311
PDGFC	7.94E-06	0.005384789
SERPINB6	8.38E-06	0.005679324
PRKX	8.88E-06	0.00601855
AK2	8.90E-06	0.006032782
HIST1H2AE	9.00E-06	0.006102371
MYC	9.28E-06	0.006291187
EGR1	9.55E-06	0.006477666
PLK1	1.04E-05	0.007067591
VGLL1	1.05E-05	0.007136815
TMEM45A	1.09E-05	0.007364582
DST	1.10E-05	0.007477627
HLA-DQA1	1.11E-05	0.007518261
CSTA	1.12E-05	0.007583954
LAMB3	1.15E-05	0.00781478
LAPTM4B	1.19E-05	0.008059779
EFS	1.20E-05	0.008130024
ANO1	1.25E-05	0.008499677
MTSS1	1.31E-05	0.00885343
WDYHV1	1.37E-05	0.009292104
CDH3	1.53E-05	0.010383804
TFPI2	1.54E-05	0.010445382
GFPT2	1.82E-05	0.012324282
LGALS8	1.96E-05	0.013265471
ALAS1	2.13E-05	0.014445604
CYB5R2	2.14E-05	0.014524099
CLDN7	2.15E-05	0.014568605
F3	2.20E-05	0.014927599
MSH2	2.20E-05	0.0149459
MYBPC1	2.21E-05	0.01499451
HIST1H2BH	2.25E-05	0.015273405
MUC5B	2.35E-05	0.015935975
EPCAM	2.48E-05	0.01683397
BASP1	2.53E-05	0.017168953
LY6D	2.56E-05	0.017390575
CKB	2.62E-05	0.017740834
KCNN4	2.80E-05	0.019013762
DKFZP564O0823	2.81E-05	0.019041405
H2BFS	2.82E-05	0.01910577
BNIP3L	2.84E-05	0.019243484
ACVR1	2.93E-05	0.019834406
EFNB2	2.97E-05	0.020118678
PI3	3.15E-05	0.021343891
MAFF	3.34E-05	0.02265606
ZIC1	3.45E-05	0.023359979
BCL11A	3.62E-05	0.024517724
SPHK1	3.77E-05	0.025581836
TAF2	3.80E-05	0.025755874
ZNF239	3.86E-05	0.026199745
BCL2	3.88E-05	0.026324378
PSD3	4.02E-05	0.027265332
CDC7	4.26E-05	0.028872411
ACTR3B	4.49E-05	0.030452695
MPZL2	4.66E-05	0.031618953
ZFAND1	4.75E-05	0.032224828
BUB1	4.93E-05	0.033425274
PLEKHB1	5.14E-05	0.034834778
MUC16	5.28E-05	0.035789558
NFASC	5.42E-05	0.036744754
NDUFA4L2	5.55E-05	0.037625555
PRKDC	5.62E-05	0.038104284
CKS2	5.67E-05	0.038427575
S100P	5.72E-05	0.038774785
LRRC8B	5.83E-05	0.039533658
CFI	6.33E-05	0.042894947
HMGB2	6.38E-05	0.043289367
CCL20	6.47E-05	0.043849315
GUCY1B3	6.66E-05	0.045174619
TMPRSS2	6.91E-05	0.046860711
KLK7	7.01E-05	0.047532966
TBL1X	7.28E-05	0.049367039
KPNA2	7.46E-05	0.050578971
OIP5	8.60E-05	0.058277413
RP6-213H19.1	8.69E-05	0.058940272
C8orf4	9.22E-05	0.06250875
MYOM2	9.26E-05	0.062771249
HIST1H2BK	9.67E-05	0.065569678
NDC80	0.000101266	0.068658254
DSC3	0.00011162	0.075678309
CCL2	0.000112201	0.076072363
GTSE1	0.000113643	0.077049984
CRISP3	0.000115788	0.078504188
PTX3	0.000117174	0.079443664
GGH	0.00012203	0.082736011
ELN	0.000130783	0.088670556
FGFR2	0.000143552	0.097328537
ZNF238	0.000143676	0.097412118
MTERFD1	0.000145465	0.098625554
NTRK2	0.000148301	0.100548096
ADIPOQ	0.000160537	0.108844043
OBSL1	0.000160997	0.109156198
KRT81	0.000166281	0.112738328
DTNA	0.000174428	0.118262376
MMP13	0.000178822	0.121241209
EXOSC4	0.000183544	0.124442959
HEY1	0.000186309	0.126317798
DEFB1	0.000193269	0.131036289
C6orf120	0.000206247	0.139835629
ATAD2	0.00021553	0.146129201
CDCA8	0.000216226	0.14660135
BIRC5	0.000216785	0.146980056
NFIL3	0.000217743	0.147629679
FZD6	0.000220492	0.149493719
FOXM1	0.000222627	0.150941152
SCGB2A2	0.000225716	0.153035323
TTK	0.000230543	0.156307844
HIST1H2BE	0.000234614	0.159068162
MFAP3L	0.000254136	0.172304367
RBP4	0.00025629	0.173764873
SLC39A4	0.000266695	0.180819021
ACTL6A	0.000277165	0.187918122
GPRC5B	0.000281828	0.191079692
ZFPM2	0.000300683	0.203862842
LPHN2	0.000310007	0.210184821
TMEM14A	0.000312459	0.211847283
FABP5	0.000313104	0.212284841
FHOD3	0.000328703	0.222860542
NES	0.000346797	0.235128236
GABRE	0.000351763	0.238495019
CDC20	0.000363854	0.246692936
PTPLA	0.000386898	0.262316518
PSRC1	0.000405044	0.274619593
CYP1B1	0.000494189	0.335059875
ATP1B1	0.000500293	0.339198538
SSPN	0.000527241	0.35746951
IL1R2	0.000621599	0.421444356
GALNT14	0.000640851	0.434496815
DSG3	0.000653463	0.443048217
RGS4	0.000683976	0.463735887
DHTKD1	0.000685639	0.464863253
ATP2B1	0.000685831	0.464993713
ITGB6	0.000687573	0.466174761
SLPI	0.000704461	0.477624864
CRABP2	0.000729153	0.494365798
LGALS7	0.000826597	0.560432761
YWHAZ	0.000891256	0.604271294
QPCT	0.000904109	0.612986181
ARNT2	0.000911941	0.618295821
HOXA5	0.000912633	0.618765103
MCM4	0.000922592	0.625517166
LCN2	0.00096911	0.657056315
BUB1B	0.000972122	0.659098741
GPSM2	0.000974154	0.660476313
MOXD1	0.00103383	0.700936668
MRPL13	0.00115936	0.786045773
TNFRSF11B	0.001163693	0.78898395
ITGA6	0.001209609	0.820115103
CLDN4	0.001221899	0.828447357
FGF13	0.00126327	0.856497319
TCN1	0.001298073	0.880093448
RAB4A	0.001306324	0.885687965
PPAP2C	0.001357805	0.920591984
CD24	0.009000772	1
DNAJB6	0.159682578	1
FARP1	0.002159982	1
MSLN	0.012132817	1
CENPA	0.005882155	1
CENPE	0.021542482	1
CENPF	0.007965431	1
FAM107A	0.008947662	1
CKMT1B	0.01681721	1
RPL39L	0.00369789	1
SERPINA3	0.004256721	1
COPA	0.013995747	1
BOP1	0.002957186	1
TRAM1	0.003175941	1
CLIC4	0.002658147	1
TNFRSF21	0.051739544	1
TMEM97	0.014742854	1
GSTA4	0.0028909	1
HLA-DRB4	0.123187264	1
HMGA1	0.001746044	1
HSF1	0.008306741	1
HSPA1B	0.003310632	1
IRF6	0.009262555	1
FADS1	0.085563554	1
TACSTD2	0.005531587	1
MAD2L1	0.015993315	1
MGP	0.004377001	1
ASS1	0.028822784	1
PBX1	0.002755907	1
C8orf55	0.00457072	1
CALML5	0.052355896	1
BSPRY	0.002335467	1
CEP55	0.003615104	1
STEAP3	0.008582254	1
NLRP2	0.010683029	1
PRSS8	0.015243472	1
HRASLS	0.015185359	1
GPR126	0.019382052	1
RRAGD	0.0136481	1
RRM2	0.015373541	1
SET	0.003585038	1
TMPRSS3	0.002027086	1
TFRC	0.002757182	1
TP53	0.04307279	1
GPR172A	0.002556027	1
HIST2H2AA3	0.011775546	1
HIST2H2BE	0.224055683	1
PIR	0.153930987	1
CBS	0.034572082	1
SELENBP1	0.009390679	1
CCNE2	0.12592022	1
ARHGAP29	0.003752884	1
WFDC2	0.004040612	1
OLFM1	0.010349766	1
OLFM4	0.335339994	1
SCGB1D2	0.003044732	1
MLLT11	0.08039744	1
PLA2G16	0.181884365	1
PRR4	0.004905421	1
CSN3	0.924109211	1
CTAG1B	0.7307198	1
COCH	0.158506757	1
DMD	0.00899741	1
DSG1	0.510841783	1
FBN2	0.158972881	1
DKK1	0.87618911	1
PDZD2	0.017018279	1
DTX4	0.173157694	1
RAB38	0.001737906	1
FRZB	0.159998364	1
AMY1A	0.386855331	1
CDH19	0.082614756	1
GUCY1A3	0.011011351	1
HOXA9	0.074664052	1
HOXA10	0.043093453	1
TUBB2B	0.002229086	1
KAL1	0.069829005	1
LAMA3	0.044965024	1
MAGEA3	0.659555146	1
MAGEA6	0.492639308	1
MAGEA12	0.389321652	1
MATN2	0.003177237	1
MEST	0.220532613	1
SCGB2A1	0.631243689	1
MMP3	0.002321765	1
MT1M	0.208312641	1
MT1X	0.004240154	1
CEACAM6	0.00887316	1
NEFH	0.589315632	1
NINJ2	0.009586027	1
NR4A2	0.007780481	1
ORM1	0.011059075	1
ORM2	0.085284396	1
IRX4	0.027334494	1
PCP4	0.067082028	1
NRN1	0.223453656	1
PLA2G2A	0.054172506	1
PLAU	0.001864102	1
PLEKHA5	0.030744983	1
ODAM	0.112972955	1
DNAJC12	0.117656831	1
PSPH	0.18870077	1
CLK4	0.003132411	1
PTGS2	0.01206771	1
PTH2R	0.40639683	1
PTN	0.036333987	1
RBP1	0.002157895	1
CCND1	0.004004003	1
ROBO1	0.00354578	1
SCML1	0.028513788	1
CXCL5	0.027148464	1
TF	0.322598081	1
TGFA	0.001810144	1
TNFAIP6	0.002128709	1
CSAG2	0.022541548	1
BHLHE41	0.003877201	1
RNF128	0.054633474	1
WNT5B	0.44568412	1
CAPN6	0.002899444	1
LGR5	0.005760569	1
DLK1	0.051727898	1
FCGBP	0.043886771	1
CLDN10	0.666808631	1
TDRD12	0.912090069	1
