HLA-DQB1	1.67E-10	7.31E-08
RSAD2	1.68E-10	7.39E-08
IGHG1	1.73E-10	7.60E-08
SYNM	1.75E-10	7.69E-08
NDRG2	1.81E-10	7.95E-08
CCL19	2.43E-10	1.07E-07
CFH	2.80E-10	1.23E-07
CDKN2A	2.87E-10	1.26E-07
LBP	3.35E-10	1.47E-07
IFIT1	3.56E-10	1.56E-07
THBS2	3.60E-10	1.58E-07
LOXL1	3.66E-10	1.61E-07
INHBA	3.78E-10	1.66E-07
KRT5	3.81E-10	1.67E-07
MXRA5	4.05E-10	1.78E-07
SDC1	4.61E-10	2.02E-07
ARHGEF9	4.65E-10	2.04E-07
CRISPLD2	4.81E-10	2.11E-07
COL4A5	4.87E-10	2.14E-07
PRELP	6.24E-10	2.74E-07
LRRC15	6.34E-10	2.78E-07
COL3A1	6.48E-10	2.84E-07
CTSK	6.92E-10	3.04E-07
AMIGO2	8.17E-10	3.59E-07
ITPKB	1.06E-09	4.65E-07
CD79A	1.66E-09	7.29E-07
LUM	1.75E-09	7.70E-07
HSPB1	1.91E-09	8.40E-07
KRT16	2.34E-09	1.03E-06
LOXL2	2.35E-09	1.03E-06
COL9A3	2.73E-09	1.20E-06
MARCO	2.99E-09	1.31E-06
A2M	3.39E-09	1.49E-06
MGC29506	3.70E-09	1.63E-06
NIACR2	4.03E-09	1.77E-06
FBLN1	4.59E-09	2.02E-06
LOC100133739	4.84E-09	2.12E-06
CA12	5.12E-09	2.25E-06
KRT6B	6.19E-09	2.72E-06
ERO1L	7.22E-09	3.17E-06
ESRRG	7.78E-09	3.42E-06
EFHD1	8.44E-09	3.71E-06
ELF4	8.49E-09	3.73E-06
VASH2	9.07E-09	3.98E-06
PALMD	9.38E-09	4.12E-06
MALL	1.01E-08	4.45E-06
RIN2	1.18E-08	5.18E-06
FAM117A	1.22E-08	5.35E-06
MFGE8	1.29E-08	5.68E-06
VAV3	1.46E-08	6.43E-06
ID3	1.76E-08	7.72E-06
SFN	1.76E-08	7.74E-06
CAV2	1.94E-08	8.53E-06
PADI2	1.99E-08	8.76E-06
ARNTL2	2.05E-08	8.99E-06
LYPD3	2.37E-08	1.04E-05
ART3	2.51E-08	1.10E-05
E2F5	2.52E-08	1.11E-05
SERPINB3	2.70E-08	1.18E-05
SFRP1	2.88E-08	1.27E-05
IGLV3-19	3.33E-08	1.46E-05
KRT15	4.14E-08	1.82E-05
FHL2	4.15E-08	1.82E-05
KRT19	4.64E-08	2.04E-05
RARRES1	4.67E-08	2.05E-05
CAMK2N1	4.80E-08	2.11E-05
GJA1	5.23E-08	2.29E-05
JAG1	5.37E-08	2.36E-05
IQCG	5.63E-08	2.47E-05
GATA3	6.82E-08	2.99E-05
P4HA2	7.21E-08	3.17E-05
ADH1B	8.02E-08	3.52E-05
TUBB6	8.16E-08	3.58E-05
PFKP	8.29E-08	3.64E-05
KRT6A	1.00E-07	4.40E-05
S100A2	1.02E-07	4.48E-05
GPRC5A	1.15E-07	5.07E-05
TNFRSF17	1.17E-07	5.13E-05
KCNK5	1.33E-07	5.83E-05
ELF5	1.38E-07	6.04E-05
IER3	1.44E-07	6.31E-05
PXDN	1.51E-07	6.63E-05
S100B	1.52E-07	6.68E-05
IGHD	1.62E-07	7.09E-05
EGFR	1.82E-07	7.99E-05
IGHV4-31	1.86E-07	8.18E-05
S100A14	1.89E-07	8.31E-05
CLMN	1.91E-07	8.37E-05
HIST1H1C	2.02E-07	8.88E-05
C9orf61	2.04E-07	8.94E-05
PLAT	2.30E-07	0.000101074
TUBA4A	2.38E-07	0.000104348
FABP7	2.65E-07	0.000116483
CST6	4.01E-07	0.000176151
IL12RB2	5.20E-07	0.000228196
STEAP1	5.22E-07	0.000229313
DYNLT3	5.43E-07	0.000238396
PRKAR2B	5.55E-07	0.000243722
SIX3	6.33E-07	0.000277856
SLC29A1	6.79E-07	0.000298232
FLJ21511	7.09E-07	0.000311438
PEG10	7.47E-07	0.000327738
GREM1	7.59E-07	0.000333071
S100A6	7.60E-07	0.00033363
SLC24A3	8.14E-07	0.000357541
PTPRG	8.43E-07	0.000370021
UGT8	9.68E-07	0.000424768
SORBS2	1.03E-06	0.000454108
RAB31	1.12E-06	0.000490449
MEF2C	1.12E-06	0.00049215
PRPSAP1	1.35E-06	0.000590984
ENPP1	1.47E-06	0.000643651
COL2A1	1.52E-06	0.000667666
PLP2	1.74E-06	0.000764524
LOX	2.10E-06	0.000919767
IGF2BP2	2.11E-06	0.000924322
CXCL1	2.25E-06	0.000987475
SGK3	2.34E-06	0.001026909
NPY1R	2.37E-06	0.001038558
ATP2A3	2.50E-06	0.001096456
TGFBI	2.77E-06	0.001215094
CHPT1	3.36E-06	0.001476077
TRIM16	3.52E-06	0.001545271
PEG3	3.57E-06	0.001565428
AKR1C3	3.75E-06	0.001647305
GRB14	3.94E-06	0.00173031
SLC1A4	4.41E-06	0.001936006
ZBTB10	4.46E-06	0.001956273
RAI14	5.17E-06	0.002271317
ANXA8L2	5.59E-06	0.00245279
NFE2L3	5.75E-06	0.002522098
S100A11	6.09E-06	0.002675592
NFIB	6.74E-06	0.002959645
RHBDL2	7.23E-06	0.003174243
EGFL6	7.71E-06	0.003384731
HIST1H2AE	9.00E-06	0.00395124
VGLL1	1.05E-05	0.004621035
SCARB1	1.06E-05	0.004674818
TMEM45A	1.09E-05	0.004768512
CSTA	1.12E-05	0.004910554
CDH3	1.53E-05	0.006723437
S100A10	1.64E-05	0.00719192
IFNGR1	1.75E-05	0.007688557
C12orf32	1.90E-05	0.008331971
F3	2.20E-05	0.009665511
MYBPC1	2.21E-05	0.009708835
FOSL2	2.21E-05	0.009710862
ADM	2.35E-05	0.010306019
MUC5B	2.35E-05	0.010318426
GPR64	2.61E-05	0.011454317
H2BFS	2.82E-05	0.012370845
WIF1	2.82E-05	0.012372555
OSBPL1A	2.90E-05	0.012722644
MYOF	3.06E-05	0.013446601
MMP11	3.13E-05	0.013761183
PI3	3.15E-05	0.013820012
NR2F2	3.42E-05	0.015013344
ZIC1	3.45E-05	0.015125414
BCL11A	3.62E-05	0.015875045
GPM6B	3.65E-05	0.016027727
CXCR4	3.85E-05	0.016916379
AKAP1	4.02E-05	0.017661372
ACTR3B	4.49E-05	0.019717895
MPZL2	4.66E-05	0.020473039
PLEKHB1	5.14E-05	0.022555262
MUC16	5.28E-05	0.023173475
IGLV4-60	5.40E-05	0.023691508
S100P	5.72E-05	0.025106387
KLK7	7.01E-05	0.030777245
KLK11	7.56E-05	0.033199554
GALNT2	9.05E-05	0.03972246
TUSC3	9.13E-05	0.040094216
BHLHE40	9.44E-05	0.041432007
ANXA1	0.000107737	0.047296488
DSC3	0.00011162	0.049001147
PTX3	0.000117174	0.051439186
IGFBP2	0.000125449	0.055072094
RNASE1	0.000131446	0.057704706
CXADR	0.0001373	0.060274809
TNC	0.000138613	0.060850989
WBP5	0.000143355	0.062932846
FGFR2	0.000143552	0.06301951
NTRK2	0.000148301	0.065104151
ADIPOQ	0.000160537	0.070475715
BBOX1	0.000165066	0.072464108
KRT81	0.000166281	0.072997236
C12orf24	0.00018308	0.080372301
DEFB1	0.000193269	0.084845031
TP53I3	0.000208862	0.0916904
ITGAV	0.000222326	0.097601288
SCGB2A2	0.000225716	0.099089243
RNFT2	0.000249457	0.109511559
LMO4	0.00025124	0.110294393
MFAP3L	0.000254136	0.111565807
SEC23A	0.000273284	0.119971565
GPRC5B	0.000281828	0.123722692
MOCOS	0.000287629	0.126269273
FABP5	0.000313104	0.137452869
PHLDA2	0.000351045	0.154108638
C14orf147	0.00035172	0.154405071
PERP	0.00037201	0.163312296
PDZK1IP1	0.000378135	0.166001376
IL17RB	0.000397676	0.174579771
HIST1H2BG	0.000415088	0.182223841
PCOLCE2	0.000454565	0.199554011
ATP1B1	0.000500293	0.219628552
ATXN1	0.000506742	0.222459812
SAA2	0.000526071	0.230945008
PLCB1	0.000548286	0.240697642
HIST1H2BC	0.000549439	0.241203575
PANX1	0.000603973	0.265144131
ITGB6	0.000687573	0.30184472
SLPI	0.000704461	0.309258577
CRABP2	0.000729153	0.320098209
ADCY2	0.000745059	0.327081034
WNT5A	0.00095284	0.418296855
LCN2	0.00096911	0.425439118
ITGA6	0.001209609	0.531018481
TCN1	0.001298073	0.569854018
C1orf116	0.001433233	0.629189309
ADCY7	0.001463223	0.642355032
LPL	0.001737929	0.76295063
PLAU	0.001864102	0.818340709
FMO2	0.001984961	0.871397988
TMPRSS3	0.002027086	0.889890776
KLK5	0.002129566	0.934879596
RBP1	0.002157895	0.947315944
OPLAH	0.002205567	0.968243902
TUBB2B	0.002229086	0.978568714
FAM3C	0.129829158	1
NEBL	0.570787857	1
ST6GALNAC2	0.026458771	1
SLC6A14	0.004956267	1
CKMT1B	0.01681721	1
SERPINA3	0.004256721	1
CSTB	0.017131363	1
SULF1	0.004861337	1
GNA15	0.004033528	1
ANXA3	0.682008763	1
HLA-DRB4	0.123187264	1
IGFBP3	0.041673992	1
IL8	0.005116585	1
TACSTD2	0.005531587	1
MDK	0.11543777	1
ME1	0.005238805	1
MEST	0.220532613	1
MET	0.010552515	1
MMP1	0.010042694	1
MMP3	0.002321765	1
MMP12	0.003924258	1
SNX7	0.064049568	1
CALML5	0.052355896	1
FXYD3	0.015691666	1
PLOD2	0.038803879	1
PPL	0.007062699	1
C1orf106	0.148428569	1
KLK6	0.015430901	1
PSPH	0.18870077	1
SOX11	0.007539992	1
SPP1	0.027594666	1
STC1	0.012607525	1
TDO2	0.003746496	1
TPBG	0.010387784	1
UPP1	0.017639297	1
hCG_1774568	0.008094585	1
MSLN	0.012132817	1
FAM107A	0.008947662	1
CHKA	0.002387412	1
40240	NaN	1
CPM	0.236071014	1
HAPLN1	0.008527124	1
CTAG1B	0.7307198	1
COCH	0.158506757	1
FBN2	0.158972881	1
DKK1	0.87618911	1
FOLR1	0.002935782	1
PRAME	0.007907641	1
FRZB	0.159998364	1
BAMBI	0.00745692	1
GATA6	0.129575683	1
EHF	0.14172537	1
CDH19	0.082614756	1
GSTA2	0.154273973	1
OBP2B	0.111460456	1
HIST1H2BD	0.031474147	1
HOXA9	0.074664052	1
KIT	0.005989331	1
LALBA	0.227940824	1
MAGEA3	0.659555146	1
MAGEA6	0.492639308	1
MAGEA12	0.389321652	1
MAOB	0.009635277	1
SCGB2A1	0.631243689	1
NRTN	0.079512557	1
ORM1	0.011059075	1
ORM2	0.085284396	1
PAX6	0.023110696	1
PCP4	0.067082028	1
PLCB4	0.015847455	1
40425	NaN	1
BSPRY	0.002335467	1
LMO3	0.02061374	1
PTCH1	0.1482948	1
PTH2R	0.40639683	1
RYR1	0.020563675	1
ST8SIA1	0.01711373	1
KCTD14	0.396854401	1
RP11-345P4.4	0.002343095	1
LOC730101	0.163282296	1
UCHL1	0.056695606	1
CA8	0.00536273	1
C10orf81	0.774816081	1
CAPN6	0.002899444	1
HIST2H2AA3	0.011775546	1
IRS2	0.00669959	1
CBS	0.034572082	1
DLK1	0.051727898	1
CLDN10	0.666808631	1
TDRD12	0.912090069	1
BZRAP1	0.00267551	1
CHST2	0.005136267	1
GABBR2	0.013388074	1
TOX	0.004469849	1
