TSPAN31	5.74E-14	1.36E-10
LOC339562	6.13E-14	1.45E-10
PTGDS	6.38E-14	1.51E-10
KIAA1324	6.49E-14	1.54E-10
LRMP	6.55E-14	1.55E-10
ICAM3	6.57E-14	1.55E-10
SPARCL1	7.00E-14	1.66E-10
TAP2	7.56E-14	1.79E-10
LMOD1	7.74E-14	1.83E-10
EGLN3	8.41E-14	1.99E-10
SNED1	8.55E-14	2.02E-10
SH2B3	8.72E-14	2.06E-10
CLEC2B	9.00E-14	2.13E-10
MXRA8	1.07E-13	2.53E-10
TGFBR3	1.53E-13	3.63E-10
RFTN1	1.78E-13	4.21E-10
CKAP2	1.79E-13	4.24E-10
TP53BP2	2.00E-13	4.72E-10
ISCU	2.06E-13	4.88E-10
MRC2	2.08E-13	4.93E-10
LY86	2.09E-13	4.95E-10
COL4A3BP	2.10E-13	4.97E-10
KRT23	2.32E-13	5.49E-10
FAM69A	2.60E-13	6.14E-10
C1S	2.62E-13	6.20E-10
TTYH1	2.70E-13	6.39E-10
DCN	2.71E-13	6.40E-10
CYB5A	2.88E-13	6.82E-10
OLFML1	3.12E-13	7.37E-10
MS4A1	3.23E-13	7.65E-10
KLHL2	3.24E-13	7.66E-10
ZNF423	3.26E-13	7.70E-10
CRYAB	3.37E-13	7.97E-10
C10orf116	3.44E-13	8.13E-10
TIMP3	3.48E-13	8.22E-10
POSTN	3.54E-13	8.38E-10
PIP4K2A	3.62E-13	8.56E-10
SCUBE2	3.86E-13	9.14E-10
ICAM2	4.02E-13	9.50E-10
GGT1	4.03E-13	9.52E-10
C4B	4.13E-13	9.76E-10
CXCL12	4.16E-13	9.83E-10
N4BP2L1	4.23E-13	9.99E-10
TGFBR2	4.49E-13	1.06E-09
RASL12	4.50E-13	1.06E-09
ADAM28	4.60E-13	1.09E-09
LAMA4	4.74E-13	1.12E-09
KLRB1	4.86E-13	1.15E-09
HNMT	5.02E-13	1.19E-09
GNG12	5.46E-13	1.29E-09
UBA7	5.64E-13	1.33E-09
KRT17	5.85E-13	1.38E-09
KRT17	5.85E-13	1.38E-09
COL5A1	6.41E-13	1.52E-09
CAV1	6.45E-13	1.52E-09
MGLL	6.52E-13	1.54E-09
MAB21L1	6.53E-13	1.54E-09
MXRA7	7.00E-13	1.66E-09
KRT14	7.66E-13	1.81E-09
FKBP9	7.89E-13	1.87E-09
COL6A3	8.14E-13	1.93E-09
EFEMP2	8.43E-13	1.99E-09
RUNX1T1	8.69E-13	2.06E-09
APBB2	8.74E-13	2.07E-09
CD302	9.88E-13	2.34E-09
IL6ST	1.00E-12	2.38E-09
DPYD	1.04E-12	2.45E-09
DNASE1L3	1.07E-12	2.54E-09
C1orf115	1.14E-12	2.70E-09
TRPC1	1.22E-12	2.88E-09
IGFBP4	1.26E-12	2.97E-09
IGHM	1.26E-12	2.97E-09
KIAA0746	1.30E-12	3.08E-09
SEMA5A	1.48E-12	3.50E-09
NDN	1.57E-12	3.71E-09
SEMA3C	1.67E-12	3.95E-09
COPZ2	1.69E-12	4.01E-09
PTGER4	1.83E-12	4.33E-09
FLJ10357	1.89E-12	4.46E-09
FHL1	1.96E-12	4.63E-09
FAM5C	2.01E-12	4.76E-09
HIG2	2.03E-12	4.81E-09
AKAP12	2.04E-12	4.81E-09
APOBEC3B	2.04E-12	4.82E-09
MFNG	2.22E-12	5.25E-09
HERC5	2.26E-12	5.34E-09
MYLK	2.26E-12	5.34E-09
RARRES2	2.31E-12	5.47E-09
C16orf45	2.33E-12	5.50E-09
ACE2	2.39E-12	5.65E-09
JAM3	2.46E-12	5.82E-09
APPL2	2.69E-12	6.37E-09
VTI1B	2.79E-12	6.59E-09
IGL@	2.96E-12	7.01E-09
ADRA2A	2.99E-12	7.08E-09
CDH11	3.05E-12	7.21E-09
S100A7	3.05E-12	7.21E-09
FMOD	3.07E-12	7.26E-09
LAMA2	3.13E-12	7.40E-09
ACTG2	3.55E-12	8.41E-09
HIST1H4H	3.57E-12	8.45E-09
IL16	3.72E-12	8.79E-09
SERPINF1	4.27E-12	1.01E-08
MFAP4	4.32E-12	1.02E-08
MDC1	4.53E-12	1.07E-08
C3	4.63E-12	1.09E-08
MTUS1	4.69E-12	1.11E-08
GPR87	4.82E-12	1.14E-08
C10orf72	4.86E-12	1.15E-08
OGN	5.40E-12	1.28E-08
NUAK1	5.56E-12	1.32E-08
ITGB5	5.70E-12	1.35E-08
NR2F1	6.19E-12	1.46E-08
NNMT	6.54E-12	1.55E-08
CFB	7.07E-12	1.67E-08
F13A1	7.38E-12	1.74E-08
COL1A1	7.61E-12	1.80E-08
IGF1	7.69E-12	1.82E-08
CPD	7.84E-12	1.85E-08
CD36	8.08E-12	1.91E-08
SERPING1	8.29E-12	1.96E-08
CCL14	8.37E-12	1.98E-08
TOX3	9.14E-12	2.16E-08
SOD2	9.42E-12	2.23E-08
LTBP2	9.73E-12	2.30E-08
MMP2	9.83E-12	2.32E-08
C1R	1.00E-11	2.37E-08
MREG	1.02E-11	2.42E-08
NID1	1.10E-11	2.61E-08
VEGFC	1.11E-11	2.64E-08
FKBP5	1.12E-11	2.65E-08
FUT3	1.13E-11	2.68E-08
PON3	1.14E-11	2.70E-08
FEZ1	1.22E-11	2.88E-08
MEIS1	1.29E-11	3.06E-08
TMEM47	1.32E-11	3.13E-08
ANKMY2	1.35E-11	3.20E-08
AFF1	1.38E-11	3.27E-08
PLSCR4	1.41E-11	3.33E-08
AGTR1	1.42E-11	3.37E-08
COL5A2	1.44E-11	3.41E-08
FAIM3	1.45E-11	3.44E-08
IGLL3	1.49E-11	3.51E-08
DLG3	1.58E-11	3.74E-08
GPR177	1.59E-11	3.76E-08
KCNE4	1.63E-11	3.87E-08
ABHD11	1.64E-11	3.87E-08
C4A	1.67E-11	3.94E-08
MAF	1.67E-11	3.95E-08
SPON1	1.69E-11	4.00E-08
ZBED4	1.69E-11	4.00E-08
TMEM176B	1.76E-11	4.17E-08
ENPP2	1.77E-11	4.20E-08
KANK2	1.80E-11	4.25E-08
HOXC6	1.85E-11	4.38E-08
DSE	1.87E-11	4.43E-08
PLS3	1.92E-11	4.54E-08
CD4	2.16E-11	5.12E-08
LBA1	2.16E-11	5.12E-08
IGF2	2.20E-11	5.19E-08
SGCE	2.21E-11	5.24E-08
PLXDC1	2.22E-11	5.25E-08
SLC9A3R1	2.43E-11	5.75E-08
JAM2	2.48E-11	5.87E-08
ABCA6	2.49E-11	5.89E-08
IGKV4-1	2.69E-11	6.36E-08
TFPI	2.74E-11	6.47E-08
ABCA8	2.79E-11	6.61E-08
AOC3	2.85E-11	6.74E-08
BNC2	3.04E-11	7.19E-08
FLRT2	3.12E-11	7.38E-08
AMD1	3.17E-11	7.50E-08
IL1R1	3.41E-11	8.06E-08
IVD	3.46E-11	8.19E-08
MIA	3.48E-11	8.24E-08
AK3L1	3.52E-11	8.32E-08
CORO2B	3.59E-11	8.49E-08
CLDN8	3.65E-11	8.63E-08
DACT1	3.71E-11	8.77E-08
CYBRD1	3.91E-11	9.24E-08
KLHL3	3.92E-11	9.27E-08
MYL9	4.02E-11	9.50E-08
HMHA1	4.27E-11	1.01E-07
GLT8D2	4.43E-11	1.05E-07
COL14A1	4.88E-11	1.15E-07
CTSO	5.41E-11	1.28E-07
TAGLN	5.43E-11	1.28E-07
CH25H	5.49E-11	1.30E-07
ALDH2	5.53E-11	1.31E-07
ASPN	5.57E-11	1.32E-07
CLEC11A	5.64E-11	1.33E-07
SERPINE2	6.28E-11	1.48E-07
ANGPTL2	6.37E-11	1.51E-07
OMD	6.66E-11	1.58E-07
TNS1	6.75E-11	1.60E-07
DPYSL2	6.85E-11	1.62E-07
MFAP5	6.86E-11	1.62E-07
TPSB2	7.10E-11	1.68E-07
KIAA0232	7.31E-11	1.73E-07
AHNAK2	8.13E-11	1.92E-07
RAD21	8.13E-11	1.92E-07
RCBTB2	8.24E-11	1.95E-07
DCHS1	8.31E-11	1.97E-07
COX7A1	8.39E-11	1.98E-07
FILIP1L	8.66E-11	2.05E-07
ID1	8.77E-11	2.07E-07
ALDOA	8.82E-11	2.09E-07
CREBL2	8.97E-11	2.12E-07
PRSS23	9.20E-11	2.18E-07
PPP1R16B	9.37E-11	2.21E-07
SYNC	9.81E-11	2.32E-07
TRAK2	1.01E-10	2.39E-07
SOBP	1.04E-10	2.46E-07
HLA-DRB6	1.06E-10	2.51E-07
S100A9	1.07E-10	2.54E-07
CRTC3	1.08E-10	2.57E-07
SLC2A10	1.11E-10	2.62E-07
KCTD12	1.14E-10	2.70E-07
DKK3	1.17E-10	2.77E-07
FAP	1.34E-10	3.17E-07
IGFBP7	1.35E-10	3.20E-07
NAMPT	1.37E-10	3.23E-07
P4HA1	1.46E-10	3.44E-07
ADD3	1.51E-10	3.57E-07
ZBTB20	1.52E-10	3.58E-07
THBS4	1.52E-10	3.59E-07
CST3	1.57E-10	3.71E-07
HLA-DQB1	1.67E-10	3.94E-07
RSAD2	1.68E-10	3.98E-07
HEG1	1.70E-10	4.02E-07
MSX1	1.72E-10	4.07E-07
IGHG1	1.73E-10	4.09E-07
SYNM	1.75E-10	4.14E-07
NDRG2	1.81E-10	4.28E-07
PDGFRA	1.84E-10	4.36E-07
CLEC10A	1.88E-10	4.44E-07
EPAS1	1.94E-10	4.58E-07
SPON2	1.98E-10	4.67E-07
MAN1A1	2.05E-10	4.84E-07
FAR2	2.05E-10	4.84E-07
DUSP6	2.11E-10	5.00E-07
FOXC1	2.16E-10	5.11E-07
LOC91316	2.18E-10	5.16E-07
FGFR1	2.19E-10	5.17E-07
C13orf18	2.21E-10	5.22E-07
ECM1	2.33E-10	5.52E-07
FCGRT	2.35E-10	5.55E-07
PTPRB	2.42E-10	5.73E-07
CCL19	2.43E-10	5.74E-07
ARHGEF10	2.43E-10	5.76E-07
CFH	2.80E-10	6.63E-07
CSGALNACT1	2.82E-10	6.67E-07
CDKN2A	2.87E-10	6.80E-07
TENC1	3.28E-10	7.75E-07
LBP	3.35E-10	7.93E-07
FAM65B	3.44E-10	8.13E-07
PPARG	3.46E-10	8.19E-07
ILF2	3.46E-10	8.19E-07
MUC1	3.49E-10	8.27E-07
ENTPD1	3.58E-10	8.46E-07
THBS2	3.60E-10	8.51E-07
TRIM2	3.66E-10	8.65E-07
LOXL1	3.66E-10	8.65E-07
TSPYL5	3.68E-10	8.70E-07
IGJ	3.69E-10	8.74E-07
DARC	3.71E-10	8.79E-07
KRT5	3.81E-10	9.01E-07
HHEX	3.92E-10	9.27E-07
MXRA5	4.05E-10	9.58E-07
COL6A2	4.26E-10	1.01E-06
QPRT	4.45E-10	1.05E-06
ARHGDIB	4.46E-10	1.05E-06
MYCBP2	4.51E-10	1.07E-06
PPAP2A	4.62E-10	1.09E-06
SLC46A3	4.70E-10	1.11E-06
CRISPLD2	4.81E-10	1.14E-06
COL4A5	4.87E-10	1.15E-06
TCEAL1	4.98E-10	1.18E-06
NID2	5.03E-10	1.19E-06
C7	5.21E-10	1.23E-06
CX3CR1	5.31E-10	1.25E-06
EIF2C2	5.60E-10	1.32E-06
ITGBL1	5.65E-10	1.34E-06
DLC1	5.77E-10	1.36E-06
TRAF3IP3	5.79E-10	1.37E-06
FXYD1	6.10E-10	1.44E-06
CPA3	6.13E-10	1.45E-06
LRRC15	6.34E-10	1.50E-06
COL3A1	6.48E-10	1.53E-06
SVEP1	6.55E-10	1.55E-06
PKD2	6.90E-10	1.63E-06
SH3BGRL	6.91E-10	1.63E-06
CTSK	6.92E-10	1.64E-06
SOCS2	7.45E-10	1.76E-06
FAT4	7.63E-10	1.80E-06
AMIGO2	8.17E-10	1.93E-06
FBXL5	8.63E-10	2.04E-06
PDGFA	9.36E-10	2.21E-06
SORD	9.71E-10	2.30E-06
FBLN5	1.06E-09	2.50E-06
CILP	1.06E-09	2.50E-06
ITPKB	1.06E-09	2.51E-06
ANP32E	1.07E-09	2.53E-06
CPVL	1.13E-09	2.66E-06
TLR7	1.14E-09	2.69E-06
PDLIM2	1.15E-09	2.73E-06
PECAM1	1.17E-09	2.77E-06
CHL1	1.27E-09	3.00E-06
C17orf91	1.28E-09	3.03E-06
NBL1	1.30E-09	3.07E-06
LCP1	1.31E-09	3.10E-06
TSPAN7	1.32E-09	3.12E-06
ABAT	1.38E-09	3.27E-06
LRP1	1.38E-09	3.27E-06
ELTD1	1.40E-09	3.31E-06
P2RY14	1.47E-09	3.48E-06
ST3GAL5	1.58E-09	3.73E-06
NPC2	1.60E-09	3.77E-06
EFNA3	1.60E-09	3.79E-06
CD79A	1.66E-09	3.93E-06
MB	1.69E-09	4.00E-06
TRPV6	1.73E-09	4.10E-06
TCF4	1.75E-09	4.15E-06
LUM	1.75E-09	4.15E-06
CES1	1.78E-09	4.21E-06
PRC1	1.85E-09	4.38E-06
DAB2	1.93E-09	4.56E-06
MAFB	1.99E-09	4.70E-06
VCAN	2.01E-09	4.74E-06
PLEKHO1	2.08E-09	4.92E-06
CBFA2T3	2.10E-09	4.96E-06
C1orf54	2.11E-09	4.98E-06
MS4A4A	2.13E-09	5.04E-06
TPSAB1	2.20E-09	5.20E-06
TMEM176A	2.27E-09	5.37E-06
CD93	2.29E-09	5.42E-06
EMP2	2.29E-09	5.42E-06
EMCN	2.31E-09	5.45E-06
COMP	2.34E-09	5.54E-06
KRT16	2.34E-09	5.55E-06
FCGR3B	2.35E-09	5.56E-06
SGPP1	2.38E-09	5.62E-06
TMEM204	2.54E-09	6.00E-06
MRPL15	2.56E-09	6.05E-06
COL9A3	2.73E-09	6.45E-06
CNN1	2.74E-09	6.47E-06
TPM2	2.74E-09	6.47E-06
RIPK2	2.74E-09	6.48E-06
IL33	2.75E-09	6.49E-06
DSP	2.96E-09	6.99E-06
MARCO	2.99E-09	7.07E-06
INPP1	3.09E-09	7.30E-06
KLF2	3.12E-09	7.38E-06
CDH5	3.12E-09	7.39E-06
SFXN3	3.24E-09	7.66E-06
EMILIN1	3.25E-09	7.68E-06
AOX1	3.34E-09	7.90E-06
ISG15	3.38E-09	7.99E-06
A2M	3.39E-09	8.02E-06
NISCH	3.48E-09	8.23E-06
GEM	3.64E-09	8.61E-06
MGC29506	3.70E-09	8.76E-06
IGFBP5	3.73E-09	8.81E-06
STEAP4	4.01E-09	9.49E-06
AQP7	4.04E-09	9.55E-06
CRYL1	4.08E-09	9.66E-06
PLXNC1	4.16E-09	9.84E-06
PRKD1	4.25E-09	1.01E-05
SEC61G	4.31E-09	1.02E-05
MEIS3P1	4.51E-09	1.07E-05
SORBS1	4.52E-09	1.07E-05
FBLN1	4.59E-09	1.09E-05
PLVAP	4.64E-09	1.10E-05
PHF15	4.64E-09	1.10E-05
GALE	4.68E-09	1.11E-05
NDRG1	4.87E-09	1.15E-05
MMRN2	4.94E-09	1.17E-05
ITM2B	4.95E-09	1.17E-05
MEOX1	4.99E-09	1.18E-05
SQLE	5.34E-09	1.26E-05
PPFIA4	5.34E-09	1.26E-05
C9orf3	5.83E-09	1.38E-05
DPT	6.13E-09	1.45E-05
KRT6B	6.19E-09	1.46E-05
AHNAK	6.31E-09	1.49E-05
C10orf26	6.83E-09	1.62E-05
C14orf132	6.91E-09	1.64E-05
CFHR1	6.96E-09	1.65E-05
CKS1B	7.05E-09	1.67E-05
MOSC2	7.05E-09	1.67E-05
SNAI2	7.06E-09	1.67E-05
ANG	7.18E-09	1.70E-05
ERO1L	7.22E-09	1.71E-05
SRPX2	7.28E-09	1.72E-05
LSP1	7.62E-09	1.80E-05
ESRRG	7.78E-09	1.84E-05
PLA2G7	7.83E-09	1.85E-05
HERC6	8.25E-09	1.95E-05
EDNRA	8.31E-09	1.97E-05
ODZ4	8.94E-09	2.11E-05
VASH2	9.07E-09	2.15E-05
DUSP4	9.12E-09	2.16E-05
BLCAP	9.20E-09	2.18E-05
PALMD	9.38E-09	2.22E-05
RASSF2	9.38E-09	2.22E-05
SNRPN	9.54E-09	2.26E-05
INHBB	1.02E-08	2.42E-05
LEPR	1.05E-08	2.47E-05
PIK3R1	1.06E-08	2.52E-05
ADRB2	1.13E-08	2.66E-05
PGRMC2	1.13E-08	2.68E-05
RIN2	1.18E-08	2.79E-05
PARVA	1.21E-08	2.85E-05
PRCP	1.23E-08	2.91E-05
ACTN1	1.24E-08	2.93E-05
CHI3L2	1.24E-08	2.94E-05
RAMP3	1.27E-08	2.99E-05
PROS1	1.35E-08	3.19E-05
DUSP1	1.36E-08	3.21E-05
TCL1A	1.40E-08	3.31E-05
RECK	1.40E-08	3.31E-05
PUF60	1.48E-08	3.50E-05
GOT1	1.49E-08	3.51E-05
PDGFRL	1.50E-08	3.54E-05
KIAA1462	1.53E-08	3.61E-05
DLX5	1.53E-08	3.62E-05
NOX4	1.59E-08	3.76E-05
VPS72	1.64E-08	3.88E-05
FBXL7	1.66E-08	3.92E-05
HTR2B	1.68E-08	3.97E-05
COL18A1	1.69E-08	4.01E-05
PDZRN3	1.75E-08	4.14E-05
ID3	1.76E-08	4.16E-05
VGLL3	1.78E-08	4.20E-05
PNMA1	1.79E-08	4.23E-05
GPR124	1.79E-08	4.24E-05
DIXDC1	1.80E-08	4.26E-05
IL4R	1.89E-08	4.47E-05
CCNG1	1.90E-08	4.49E-05
MCM10	1.93E-08	4.57E-05
CAV2	1.94E-08	4.60E-05
ARNTL2	2.05E-08	4.84E-05
SDPR	2.06E-08	4.86E-05
NR3C1	2.06E-08	4.87E-05
CHAF1B	2.25E-08	5.33E-05
HDGF	2.36E-08	5.59E-05
LYPD3	2.37E-08	5.60E-05
IL11RA	2.45E-08	5.79E-05
MBOAT2	2.50E-08	5.90E-05
ART3	2.51E-08	5.94E-05
E2F5	2.52E-08	5.96E-05
TTC28	2.66E-08	6.30E-05
SERPINB3	2.70E-08	6.38E-05
NXPH4	2.75E-08	6.50E-05
COL9A2	2.78E-08	6.56E-05
FYN	2.85E-08	6.74E-05
FCHSD2	2.94E-08	6.94E-05
ARHGEF6	2.94E-08	6.95E-05
FMO1	3.08E-08	7.28E-05
SCG5	3.19E-08	7.55E-05
CD34	3.27E-08	7.74E-05
SECISBP2L	3.30E-08	7.80E-05
C8orf33	3.30E-08	7.81E-05
MN1	3.38E-08	7.99E-05
ITIH5	3.43E-08	8.10E-05
WDFY3	3.46E-08	8.19E-05
LASP1	3.46E-08	8.19E-05
GGT5	3.49E-08	8.27E-05
RBM35A	3.56E-08	8.41E-05
USP1	3.57E-08	8.45E-05
RGS1	3.71E-08	8.77E-05
CLU	4.01E-08	9.48E-05
FOXO1	4.02E-08	9.51E-05
KRT15	4.14E-08	9.78E-05
FHL2	4.15E-08	9.82E-05
SERPINH1	4.16E-08	9.84E-05
VPS13C	4.19E-08	9.91E-05
ASPA	4.42E-08	0.000104558
GLI3	4.66E-08	0.000110256
